config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C05,2026-02-28_exp_0,vote_correctness,incorrect,2026-02-28_exp_0:game:2:event:46,Player 1: pink,Impostor,"{""target"": ""Player 2: blue"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,46,2026-02-28T04:51:04.409237Z,
C05,2026-02-28_exp_0,vote_correctness,correct,2026-02-28_exp_0:game:2:event:47,Player 2: blue,Crewmate,"{""target"": ""Player 3: cyan"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,47,2026-02-28T04:51:05.923226Z,
C05,2026-02-28_exp_0,vote_correctness,correct,2026-02-28_exp_0:game:2:event:48,Player 3: cyan,Impostor,"{""target"": ""Player 1: pink"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,48,2026-02-28T04:51:09.408553Z,
C05,2026-02-28_exp_0,vote_correctness,incorrect,2026-02-28_exp_0:game:2:event:49,Player 4: green,Crewmate,"{""target"": ""Player 2: blue"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,49,2026-02-28T04:51:11.233014Z,
C05,2026-02-28_exp_0,vote_correctness,incorrect,2026-02-28_exp_0:game:2:event:50,Player 5: brown,Crewmate,"{""target"": ""Player 2: blue"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,50,2026-02-28T04:51:14.591091Z,
C05,2026-02-28_exp_0,vote_correctness,incorrect,2026-02-28_exp_0:game:2:event:51,Player 7: red,Crewmate,"{""target"": ""Player 2: blue"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,51,2026-02-28T04:51:17.022387Z,
C05,2026-02-28_exp_0,ejection_accuracy,incorrect,2026-02-28_exp_0:game:2:event:52,Player 2: blue,Crewmate,"{""ejected_player"": ""Player 2: blue"", ""ejected_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct_ejection"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,52,2026-02-28T04:51:17.026578Z,
C05,2026-02-28_exp_0,vote_changed,False,,Player 1: pink,Impostor,"{""voter"": ""Player 1: pink"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: blue""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,1,,
C05,2026-02-28_exp_0,vote_changed,False,,Player 2: blue,Crewmate,"{""voter"": ""Player 2: blue"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 3: cyan""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,2,,
C05,2026-02-28_exp_0,vote_changed,False,,Player 3: cyan,Impostor,"{""voter"": ""Player 3: cyan"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 1: pink""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,3,,
C05,2026-02-28_exp_0,vote_changed,False,,Player 4: green,Crewmate,"{""voter"": ""Player 4: green"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: blue""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,4,,
C05,2026-02-28_exp_0,vote_changed,False,,Player 5: brown,Crewmate,"{""voter"": ""Player 5: brown"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: blue""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,5,,
C05,2026-02-28_exp_0,vote_changed,False,,Player 7: red,Crewmate,"{""voter"": ""Player 7: red"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: blue""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\listener_outcomes_v1.jsonl,6,,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:131,Player 1: orange,Impostor,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,131,2026-02-28T05:03:44.899069Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:132,Player 2: black,Crewmate,"{""target"": ""Player 1: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,132,2026-02-28T05:03:47.625269Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:133,Player 3: red,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,133,2026-02-28T05:04:23.189823Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:134,Player 4: blue,Crewmate,"{""target"": ""Player 1: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,134,2026-02-28T05:04:25.762850Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:135,Player 5: lime,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,135,2026-02-28T05:04:28.375344Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:136,Player 7: white,Impostor,"{""target"": ""Player 1: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,136,2026-02-28T05:04:34.068240Z,
C05,2026-02-28_exp_1,vote_correctness,incorrect,2026-02-28_exp_1:game:3:event:288,Player 1: orange,Impostor,"{""target"": ""Player 3: red"", ""target_identity"": ""Crewmate"", ""meeting_id"": 2, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,288,2026-02-28T05:19:32.331800Z,
C05,2026-02-28_exp_1,vote_correctness,correct,2026-02-28_exp_1:game:3:event:289,Player 3: red,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""human_voter"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,289,2026-02-28T05:19:34.657688Z,
