config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C04,2026-02-27_exp_14,vote_correctness,correct,2026-02-27_exp_14:game:2:event:38,Player 2: brown,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,38,2026-02-27T09:11:04.775230Z,
C04,2026-02-27_exp_14,vote_correctness,correct,2026-02-27_exp_14:game:2:event:39,Player 3: pink,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,39,2026-02-27T09:11:07.456305Z,
C04,2026-02-27_exp_14,vote_correctness,correct,2026-02-27_exp_14:game:2:event:40,Player 4: black,Crewmate,"{""target"": ""Player 7: white"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,40,2026-02-27T09:11:09.511193Z,
C04,2026-02-27_exp_14,vote_correctness,incorrect,2026-02-27_exp_14:game:2:event:41,Player 5: green,Crewmate,"{""target"": ""Player 2: brown"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,41,2026-02-27T09:11:18.089652Z,
C04,2026-02-27_exp_14,vote_correctness,incorrect,2026-02-27_exp_14:game:2:event:42,Player 6: purple,Impostor,"{""target"": ""Player 2: brown"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,42,2026-02-27T09:11:25.262905Z,
C04,2026-02-27_exp_14,vote_correctness,incorrect,2026-02-27_exp_14:game:2:event:43,Player 7: white,Impostor,"{""target"": ""Player 2: brown"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,43,2026-02-27T09:11:28.591766Z,
C04,2026-02-27_exp_14,vote_changed,False,,Player 2: brown,Crewmate,"{""voter"": ""Player 2: brown"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 7: white""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,1,,
C04,2026-02-27_exp_14,vote_changed,False,,Player 3: pink,Crewmate,"{""voter"": ""Player 3: pink"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 7: white""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,2,,
C04,2026-02-27_exp_14,vote_changed,False,,Player 4: black,Crewmate,"{""voter"": ""Player 4: black"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 7: white""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,3,,
C04,2026-02-27_exp_14,vote_changed,False,,Player 5: green,Crewmate,"{""voter"": ""Player 5: green"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: brown""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,4,,
C04,2026-02-27_exp_14,vote_changed,False,,Player 6: purple,Impostor,"{""voter"": ""Player 6: purple"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: brown""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,5,,
C04,2026-02-27_exp_14,vote_changed,False,,Player 7: white,Impostor,"{""voter"": ""Player 7: white"", ""meeting_id"": ""1"", ""vote_sequence"": [""Player 2: brown""], ""vote_changed"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\listener_outcomes_v1.jsonl,6,,
C04,2026-02-27_exp_15,vote_correctness,correct,2026-02-27_exp_15:game:3:event:34,Player 1: orange,Crewmate,"{""target"": ""Player 5: purple"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""human_voter"": false}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_15\structured-v1\events_v1.jsonl,34,2026-02-27T09:17:19.121831Z,
