config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C05,2026-02-28_exp_0,task_completed_v2,human,2026-02-28_exp_0:game:2:event:9,Player 2: blue,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,9,2026-02-28T04:46:56.724339Z,
C05,2026-02-28_exp_0,task_completed_v2,llm,2026-02-28_exp_0:game:2:event:75,Player 4: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,75,2026-02-28T04:52:07.749931Z,
C05,2026-02-28_exp_0,task_completed_v2,llm,2026-02-28_exp_0:game:2:event:96,Player 7: red,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,96,2026-02-28T04:52:49.148032Z,
C05,2026-02-28_exp_1,task_completed_v2,human,2026-02-28_exp_1:game:3:event:17,Player 3: red,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,17,2026-02-28T04:53:55.228190Z,
C05,2026-02-28_exp_1,task_completed_v2,human,2026-02-28_exp_1:game:3:event:24,Player 3: red,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,24,2026-02-28T04:54:06.951061Z,
C05,2026-02-28_exp_1,task_completed_v2,llm,2026-02-28_exp_1:game:3:event:33,Player 5: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,33,2026-02-28T04:54:25.558264Z,
C05,2026-02-28_exp_1,task_completed_v2,human,2026-02-28_exp_1:game:3:event:38,Player 3: red,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,38,2026-02-28T04:55:44.524014Z,
C05,2026-02-28_exp_1,task_completed_v2,human,2026-02-28_exp_1:game:3:event:59,Player 3: red,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,59,2026-02-28T04:58:03.763174Z,
C05,2026-02-28_exp_1,task_completed_v2,llm,2026-02-28_exp_1:game:3:event:75,Player 5: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,75,2026-02-28T04:58:42.013808Z,
C05,2026-02-28_exp_1,task_completed_v2,llm,2026-02-28_exp_1:game:3:event:102,Player 4: blue,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,102,2026-02-28T05:00:47.021770Z,
