config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C08,2026-03-01_exp_10,kill_event_v2,witnessed,2026-03-01_exp_10:game:4:event:5,Player 5: pink,Impostor,human,"{""victim"": ""Player 7: lime"", ""kill_timestep"": 0, ""external_witnesses"": [""Player 6: purple""], ""kill_timing_cat"": ""early"", ""game_duration"": 27, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_10\structured-v1\events_v1.jsonl,5,2026-03-01T08:15:22.674565Z,
C08,2026-03-01_exp_10,kill_event_v2,unwitnessed,2026-03-01_exp_10:game:4:event:155,Player 5: pink,Impostor,human,"{""victim"": ""Player 1: red"", ""kill_timestep"": 22, ""external_witnesses"": [], ""kill_timing_cat"": ""late"", ""game_duration"": 27, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_10\structured-v1\events_v1.jsonl,155,2026-03-01T08:33:23.492114Z,
C08,2026-03-01_exp_11,kill_event_v2,witnessed,2026-03-01_exp_11:game:5:event:3,Player 3: white,Impostor,human,"{""victim"": ""Player 7: pink"", ""kill_timestep"": 0, ""external_witnesses"": [""Player 2: black"", ""Player 4: yellow"", ""Player 5: brown"", ""Player 6: purple""], ""kill_timing_cat"": ""early"", ""game_duration"": 9, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_11\structured-v1\events_v1.jsonl,3,2026-03-01T08:48:22.065621Z,
C08,2026-03-01_exp_11,kill_event_v2,unwitnessed,2026-03-01_exp_11:game:5:event:33,Player 3: white,Impostor,human,"{""victim"": ""Player 2: black"", ""kill_timestep"": 5, ""external_witnesses"": [], ""kill_timing_cat"": ""mid"", ""game_duration"": 9, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_11\structured-v1\events_v1.jsonl,33,2026-03-01T08:51:08.942946Z,
C08,2026-03-01_exp_11,kill_event_v2,witnessed,2026-03-01_exp_11:game:5:event:61,Player 3: white,Impostor,human,"{""victim"": ""Player 4: yellow"", ""kill_timestep"": 8, ""external_witnesses"": [""Player 5: brown"", ""Player 6: purple""], ""kill_timing_cat"": ""late"", ""game_duration"": 9, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_11\structured-v1\events_v1.jsonl,61,2026-03-01T09:01:44.762513Z,
C08,2026-03-01_exp_12,kill_event_v2,witnessed,2026-03-01_exp_12:game:6:event:4,Player 4: blue,Impostor,human,"{""victim"": ""Player 7: lime"", ""kill_timestep"": 0, ""external_witnesses"": [""Player 5: purple"", ""Player 6: green""], ""kill_timing_cat"": ""early"", ""game_duration"": 9, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_12\structured-v1\events_v1.jsonl,4,2026-03-01T09:02:43.242881Z,
C08,2026-03-01_exp_12,kill_event_v2,unwitnessed,2026-03-01_exp_12:game:6:event:40,Player 4: blue,Impostor,human,"{""victim"": ""Player 1: white"", ""kill_timestep"": 6, ""external_witnesses"": [], ""kill_timing_cat"": ""late"", ""game_duration"": 9, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_12\structured-v1\events_v1.jsonl,40,2026-03-01T09:09:22.529481Z,
C08,2026-03-01_exp_13,kill_event_v2,unwitnessed,2026-03-01_exp_13:game:7:event:7,Player 7: cyan,Impostor,llm,"{""victim"": ""Player 4: orange"", ""kill_timestep"": 0, ""external_witnesses"": [], ""kill_timing_cat"": ""early"", ""game_duration"": 18, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_13\structured-v1\events_v1.jsonl,7,2026-03-01T09:14:08.096281Z,
C08,2026-03-01_exp_13,kill_event_v2,unwitnessed,2026-03-01_exp_13:game:7:event:52,Player 3: brown,Impostor,human,"{""victim"": ""Player 2: white"", ""kill_timestep"": 8, ""external_witnesses"": [], ""kill_timing_cat"": ""mid"", ""game_duration"": 18, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_13\structured-v1\events_v1.jsonl,52,2026-03-01T09:37:01.224121Z,
C08,2026-03-01_exp_13,kill_event_v2,unwitnessed,2026-03-01_exp_13:game:7:event:97,Player 3: brown,Impostor,human,"{""victim"": ""Player 1: green"", ""kill_timestep"": 17, ""external_witnesses"": [], ""kill_timing_cat"": ""late"", ""game_duration"": 18, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\analysis\amongus_llama_human_impostor\2026-03-01_exp_13\structured-v1\events_v1.jsonl,97,2026-03-01T09:43:58.165101Z,
