config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,incorrect,2026-02-27_exp_18:game:1:event:20,Player 1: lime,Crewmate,llm,"{""target"": ""Player 5: white"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,20,2026-02-27T13:43:58.036361Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:23,Player 4: orange,Crewmate,human,"{""target"": ""Player 2: cyan"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,23,2026-02-27T13:44:08.957461Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,incorrect,2026-02-27_exp_18:game:1:event:24,Player 5: white,Crewmate,llm,"{""target"": ""Player 4: orange"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,24,2026-02-27T13:44:14.411689Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:45,Player 1: lime,Crewmate,llm,"{""target"": ""Player 2: cyan"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,45,2026-02-27T13:48:42.028054Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:48,Player 4: orange,Crewmate,human,"{""target"": ""Player 3: brown"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,48,2026-02-27T13:48:53.048547Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:49,Player 5: white,Crewmate,llm,"{""target"": ""Player 3: brown"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,49,2026-02-27T13:48:53.667287Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:66,Player 1: lime,Crewmate,llm,"{""target"": ""Player 2: cyan"", ""target_identity"": ""Impostor"", ""meeting_id"": 3, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,66,2026-02-27T13:50:30.816716Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_18:game:1:event:68,Player 4: orange,Crewmate,human,"{""target"": ""Player 2: cyan"", ""target_identity"": ""Impostor"", ""meeting_id"": 3, ""correct"": true, ""voter_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,68,2026-02-27T13:50:48.679214Z,
C07,2026-02-27_exp_18,crewmate_vote_accuracy_v2,incorrect,2026-02-27_exp_18:game:1:event:69,Player 5: white,Crewmate,llm,"{""target"": ""Player 4: orange"", ""target_identity"": ""Crewmate"", ""meeting_id"": 3, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_18\structured-v1\events_v1.jsonl,69,2026-02-27T13:50:58.019044Z,
C07,2026-02-27_exp_3,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_3:game:1:event:61,Player 2: yellow,Crewmate,llm,"{""target"": ""Player 5: blue"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_3\structured-v1\events_v1.jsonl,61,2026-02-27T15:39:42.638863Z,
C07,2026-02-27_exp_3,crewmate_vote_accuracy_v2,incorrect,2026-02-27_exp_3:game:1:event:62,Player 4: purple,Crewmate,llm,"{""target"": ""Player 2: yellow"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_3\structured-v1\events_v1.jsonl,62,2026-02-27T15:39:42.869472Z,
C07,2026-02-27_exp_3,crewmate_vote_accuracy_v2,incorrect,2026-02-27_exp_3:game:1:event:64,Player 6: lime,Crewmate,llm,"{""target"": ""Player 4: purple"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_3\structured-v1\events_v1.jsonl,64,2026-02-27T15:39:43.137919Z,
C07,2026-02-27_exp_3,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_3:game:1:event:65,Player 7: white,Crewmate,llm,"{""target"": ""Player 1: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_3\structured-v1\events_v1.jsonl,65,2026-02-27T15:39:43.168768Z,
C07,2026-02-27_exp_4,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_4:game:2:event:45,Player 1: yellow,Crewmate,llm,"{""target"": ""Player 3: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,45,2026-02-27T15:50:42.793698Z,
C07,2026-02-27_exp_4,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_4:game:2:event:46,Player 2: lime,Crewmate,llm,"{""target"": ""Player 3: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,46,2026-02-27T15:50:47.022633Z,
C07,2026-02-27_exp_4,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_4:game:2:event:48,Player 5: red,Crewmate,llm,"{""target"": ""Player 3: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,48,2026-02-27T15:50:56.938063Z,
C07,2026-02-27_exp_4,crewmate_vote_accuracy_v2,correct,2026-02-27_exp_4:game:2:event:49,Player 6: green,Crewmate,llm,"{""target"": ""Player 3: orange"", ""target_identity"": ""Impostor"", ""meeting_id"": 1, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-02-27_exp_4\structured-v1\events_v1.jsonl,49,2026-02-27T15:51:00.307948Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,incorrect,2026-03-01_exp_0:game:1:event:164,Player 4: blue,Crewmate,llm,"{""target"": ""Player 5: yellow"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,164,2026-02-28T20:32:29.506010Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,incorrect,2026-03-01_exp_0:game:1:event:165,Player 5: yellow,Crewmate,llm,"{""target"": ""Player 7: red"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,165,2026-02-28T20:32:33.009013Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,incorrect,2026-03-01_exp_0:game:1:event:166,Player 6: lime,Crewmate,human,"{""target"": ""Player 7: red"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,166,2026-02-28T20:33:21.389883Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,incorrect,2026-03-01_exp_0:game:1:event:167,Player 7: red,Crewmate,llm,"{""target"": ""Player 5: yellow"", ""target_identity"": ""Crewmate"", ""meeting_id"": 1, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,167,2026-02-28T20:33:36.708434Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,correct,2026-03-01_exp_0:game:1:event:231,Player 4: blue,Crewmate,llm,"{""target"": ""Player 2: pink"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,231,2026-02-28T20:46:58.941131Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,correct,2026-03-01_exp_0:game:1:event:232,Player 5: yellow,Crewmate,llm,"{""target"": ""Player 2: pink"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,232,2026-02-28T20:47:05.222721Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,correct,2026-03-01_exp_0:game:1:event:233,Player 6: lime,Crewmate,human,"{""target"": ""Player 2: pink"", ""target_identity"": ""Impostor"", ""meeting_id"": 2, ""correct"": true, ""voter_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,233,2026-02-28T20:47:10.756904Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,incorrect,2026-03-01_exp_0:game:1:event:252,Player 4: blue,Crewmate,llm,"{""target"": ""Player 6: lime"", ""target_identity"": ""Crewmate"", ""meeting_id"": 3, ""correct"": false, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,252,2026-02-28T21:18:00.009425Z,
C07,2026-03-01_exp_0,crewmate_vote_accuracy_v2,correct,2026-03-01_exp_0:game:1:event:253,Player 5: yellow,Crewmate,llm,"{""target"": ""Player 1: brown"", ""target_identity"": ""Impostor"", ""meeting_id"": 3, ""correct"": true, ""voter_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\amongus_llama_human_crewmate\2026-03-01_exp_0\structured-v1\events_v1.jsonl,253,2026-02-28T21:18:02.868736Z,
