config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:15,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,15,2026-02-27T04:04:48.962407Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:17,Player 3: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,17,2026-02-27T04:05:00.550397Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:19,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,19,2026-02-27T04:05:15.955868Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:20,Player 6: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,20,2026-02-27T04:05:22.765168Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:23,Player 2: yellow,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,23,2026-02-27T04:05:47.749932Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:26,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,26,2026-02-27T04:06:06.487501Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:33,Player 6: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,33,2026-02-27T04:06:45.841377Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:39,Player 6: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,39,2026-02-27T04:07:32.531508Z,
C02,2026-02-27_exp_0,task_completed_v2,llm,2026-02-27_exp_0:game:1:event:41,Player 1: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_0\structured-v1\events_v1.jsonl,41,2026-02-27T04:07:47.998463Z,
C02,2026-02-27_exp_1,task_completed_v2,llm,2026-02-27_exp_1:game:2:event:3,Player 3: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_1\structured-v1\events_v1.jsonl,3,2026-02-27T04:09:28.549472Z,
