config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C04,2026-02-27_exp_13,game_outcome,impostor_win,,,,"{""winner"": 1, ""winner_reason"": ""Impostors win! (Crewmates being outnumbered or tied to impostors))"", ""timestep"": 7, ""human_role"": ""impostor"", ""human_won"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_13\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:07:11.111596Z,
C04,2026-02-27_exp_13,game_duration,7,,,,"{""timestep"": 7}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_13\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:07:11.111596Z,
C04,2026-02-27_exp_13,survivors_at_end,5,2026-02-27_exp_13:game:1:event:40,,,"{""alive_players"": 5}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_13\structured-v1\events_v1.jsonl,40,2026-02-27T09:07:11.107685Z,
C04,2026-02-27_exp_14,game_outcome,impostor_win,,,,"{""winner"": 1, ""winner_reason"": ""Impostors win! (Crewmates being outnumbered or tied to impostors))"", ""timestep"": 10, ""human_role"": ""impostor"", ""human_won"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:12:48.326979Z,
C04,2026-02-27_exp_14,game_duration,10,,,,"{""timestep"": 10}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:12:48.326979Z,
C04,2026-02-27_exp_14,survivors_at_end,4,2026-02-27_exp_14:game:2:event:75,,,"{""alive_players"": 4}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_14\structured-v1\events_v1.jsonl,75,2026-02-27T09:12:48.322968Z,
C04,2026-02-27_exp_15,game_outcome,impostor_win,,,,"{""winner"": 1, ""winner_reason"": ""Impostors win! (Crewmates being outnumbered or tied to impostors))"", ""timestep"": 24, ""human_role"": ""impostor"", ""human_won"": true}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_15\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:21:42.229965Z,
C04,2026-02-27_exp_15,game_duration,24,,,,"{""timestep"": 24}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_15\structured-v1\outcomes_v1.jsonl,1,2026-02-27T09:21:42.229965Z,
C04,2026-02-27_exp_15,survivors_at_end,3,2026-02-27_exp_15:game:3:event:115,,,"{""alive_players"": 3}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-27_exp_15\structured-v1\events_v1.jsonl,115,2026-02-27T09:21:42.222049Z,
C04,2026-02-28_exp_10,game_outcome,impostor_win,,,,"{""winner"": 1, ""winner_reason"": ""Impostors win! (Crewmates being outnumbered or tied to impostors))"", ""timestep"": 10, ""human_role"": ""impostor"", ""human_won"": true}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_10\structured-v1\outcomes_v1.jsonl,1,2026-02-28T09:58:46.683086Z,
